 TIME                    	Wind                     	Extraterrestrial         	Globalhorizontal         	globaldiffuse            	globaldirect             	incidentsolarradiation_to	tiltedradiation_direct   	titlted                  	diffuse                  	Ambienttemperature       	Slope                    	SURFACE_AI               	day                      	
 HOURS              	m/s                 	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	øC                  	Degrees             	Degrees             	                    	Degrees             	
  +6.3980000000000000E+03	  +7.5500000000000007E+00	  +3.6159945777517955E+03	  +2.3508000000000002E+03	  +0.0000000000000000E+00	  +1.4582085010905855E+03	  +2.3508000000000002E+03	  +1.4582085010905855E+03	  +8.9259149890941467E+02	  +2.7500000000000000E+01	  +0.0000000000000000E+00	  +4.1639574895366046E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.3990000000000000E+03	  +8.4500000000000011E+00	  +3.1838718985562200E+03	  +2.0052000000000000E+03	  +0.0000000000000000E+00	  +1.2436775593339817E+03	  +2.0052000000000000E+03	  +1.2436775593339817E+03	  +7.6152244066601838E+02	  +2.7900000000000002E+01	  +0.0000000000000000E+00	  +4.8850163507546497E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4000000000000000E+03	  +9.4500000000000011E+00	  +2.5342751306675877E+03	  +1.5696000000000001E+03	  +0.0000000000000000E+00	  +1.0729010412702560E+03	  +1.5696000000000001E+03	  +1.0729010412702560E+03	  +4.9669895872974416E+02	  +2.7900000000000002E+01	  +0.0000000000000000E+00	  +5.8414175713794357E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4010000000000000E+03	  +1.0850000000000001E+01	  +1.7114732203080978E+03	  +1.0116000000000000E+03	  +0.0000000000000000E+00	  +5.9849885525452135E+02	  +1.0116000000000000E+03	  +5.9849885525452135E+02	  +4.1310114474547868E+02	  +2.7500000000000000E+01	  +0.0000000000000000E+00	  +6.9284816394314475E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4020000000000000E+03	  +1.2100000000000001E+01	  +7.7153875792429449E+02	  +2.3040000000000001E+02	  +0.0000000000000000E+00	  +3.1573465097969216E+01	  +2.3040000000000001E+02	  +3.1573465097969216E+01	  +1.9882653490203080E+02	  +2.6650000000000002E+01	  +0.0000000000000000E+00	  +8.0824333028558172E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4030000000000000E+03	  +1.2750000000000000E+01	  +1.3920675231817333E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5800000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4040000000000000E+03	  +1.4450000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4050000000000000E+03	  +1.4800000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4060000000000000E+03	  +1.3100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4070000000000000E+03	  +1.1800000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3400000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4080000000000000E+03	  +9.7000000000000011E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6700000000000000E+02	  -6.2833333333333350E+00	
  +6.4090000000000000E+03	  +7.8500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4100000000000000E+03	  +7.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4110000000000000E+03	  +6.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1300000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4120000000000000E+03	  +6.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0750000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4130000000000000E+03	  +6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0250000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4140000000000000E+03	  +4.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9750000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4150000000000000E+03	  +4.7000000000000002E+00	  +3.4612543340865807E+02	  +2.8800000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8800000000000001E+01	  +0.0000000000000000E+00	  +2.8800000000000001E+01	  +1.9600000000000001E+01	  +0.0000000000000000E+00	  +8.5905794097030011E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4160000000000000E+03	  +4.4000000000000004E+00	  +1.1713460896722893E+03	  +4.2840000000000003E+02	  +0.0000000000000000E+00	  +9.6689950474811255E+01	  +4.2840000000000003E+02	  +9.6689950474811255E+01	  +3.3171004952518877E+02	  +2.0250000000000000E+01	  +0.0000000000000000E+00	  +7.5997345847389951E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4170000000000000E+03	  +3.7500000000000000E+00	  +2.0682762349155078E+03	  +1.2924000000000001E+03	  +0.0000000000000000E+00	  +7.9824527520179470E+02	  +1.2924000000000001E+03	  +7.9824527520179470E+02	  +4.9415472479820539E+02	  +2.1800000000000001E+01	  +0.0000000000000000E+00	  +6.4707806465079742E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4180000000000000E+03	  +3.7500000000000000E+00	  +2.8223746412167038E+03	  +1.9764000000000001E+03	  +0.0000000000000000E+00	  +1.4229852263168182E+03	  +1.9764000000000001E+03	  +1.4229852263168182E+03	  +5.5341477368318192E+02	  +2.3750000000000000E+01	  +0.0000000000000000E+00	  +5.4338209426018047E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4190000000000000E+03	  +4.7500000000000000E+00	  +3.3822507483929949E+03	  +1.9044000000000001E+03	  +0.0000000000000000E+00	  +7.6459845108001139E+02	  +1.9044000000000001E+03	  +7.6459845108001139E+02	  +1.1398015489199888E+03	  +2.5250000000000000E+01	  +0.0000000000000000E+00	  +4.5681507256724998E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4200000000000000E+03	  +5.0500000000000007E+00	  +3.7097499249793318E+03	  +1.8936000000000001E+03	  +0.0000000000000000E+00	  +5.1586893588519638E+02	  +1.8936000000000001E+03	  +5.1586893588519638E+02	  +1.3777310641148038E+03	  +2.6150000000000002E+01	  +0.0000000000000000E+00	  +3.9977774741942881E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4210000000000000E+03	  +4.0499999999999998E+00	  +3.7825536433093307E+03	  +1.6992000000000000E+03	  +0.0000000000000000E+00	  +3.7972730078973967E+02	  +1.6992000000000000E+03	  +3.7972730078973967E+02	  +1.3194726992102603E+03	  +2.6650000000000002E+01	  +0.0000000000000000E+00	  +3.8617315307144686E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4220000000000000E+03	  +3.7500000000000000E+00	  +3.5957004502926388E+03	  +1.5264000000000001E+03	  +0.0000000000000000E+00	  +2.7005878307392732E+02	  +1.5264000000000001E+03	  +2.7005878307392732E+02	  +1.2563412169260728E+03	  +2.6900000000000002E+01	  +0.0000000000000000E+00	  +4.2035000956233219E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4230000000000000E+03	  +3.7500000000000000E+00	  +3.1619240822438396E+03	  +1.8504000000000001E+03	  +0.0000000000000000E+00	  +8.6997725053913462E+02	  +1.8504000000000001E+03	  +8.6997725053913462E+02	  +9.8042274946086548E+02	  +2.7150000000000002E+01	  +0.0000000000000000E+00	  +4.9221532142602840E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4240000000000000E+03	  +2.6500000000000004E+00	  +2.5107856817961174E+03	  +1.3968000000000000E+03	  +0.0000000000000000E+00	  +7.0202896171395787E+02	  +1.3968000000000000E+03	  +7.0202896171395787E+02	  +6.9477103828604209E+02	  +2.7300000000000001E+01	  +0.0000000000000000E+00	  +5.8759036533974317E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4250000000000000E+03	  +1.8000000000000000E+00	  +1.6866592548829010E+03	  +9.6839999999999998E+02	  +0.0000000000000000E+00	  +6.4218700831061608E+02	  +9.6839999999999998E+02	  +6.4218700831061608E+02	  +3.2621299168938390E+02	  +2.7100000000000001E+01	  +0.0000000000000000E+00	  +6.9609981984878658E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4260000000000000E+03	  +1.8000000000000000E+00	  +7.4570765556501010E+02	  +3.4200000000000000E+02	  +0.0000000000000000E+00	  +1.4030686644643004E+02	  +3.4200000000000000E+02	  +1.4030686644643004E+02	  +2.0169313355356996E+02	  +2.6450000000000003E+01	  +0.0000000000000000E+00	  +8.1138415748789612E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4270000000000000E+03	  +2.5000000000000000E+00	  +1.2608834547368122E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5600000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4280000000000000E+03	  +2.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4290000000000000E+03	  +2.2000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3950000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4300000000000000E+03	  +2.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4310000000000000E+03	  +3.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2250000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4320000000000000E+03	  +5.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1400000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6800000000000000E+02	  -6.2833333333333350E+00	
  +6.4330000000000000E+03	  +5.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4340000000000000E+03	  +5.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4350000000000000E+03	  +6.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4360000000000000E+03	  +6.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8199999999999999E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4370000000000000E+03	  +6.5500000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7400000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4380000000000000E+03	  +7.1500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4390000000000000E+03	  +6.4500000000000002E+00	  +3.3908515821073701E+02	  +4.6800000000000004E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6800000000000004E+01	  +0.0000000000000000E+00	  +4.6800000000000004E+01	  +1.6350000000000001E+01	  +0.0000000000000000E+00	  +8.5991404758058394E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4400000000000000E+03	  +4.9000000000000004E+00	  +1.1572957091580749E+03	  +4.4280000000000001E+02	  +0.0000000000000000E+00	  +1.1526513381076936E+02	  +4.4280000000000007E+02	  +1.1526513381076936E+02	  +3.2753486618923068E+02	  +1.7000000000000000E+01	  +0.0000000000000000E+00	  +7.6175954798079658E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4410000000000000E+03	  +5.0000000000000000E+00	  +2.0539735598435191E+03	  +1.2024000000000001E+03	  +0.0000000000000000E+00	  +6.8085732248782881E+02	  +1.2024000000000001E+03	  +6.8085732248782881E+02	  +5.2154267751217128E+02	  +1.8350000000000001E+01	  +0.0000000000000000E+00	  +6.4909349562443040E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4420000000000000E+03	  +5.7000000000000002E+00	  +2.8074087607480278E+03	  +1.9476000000000001E+03	  +0.0000000000000000E+00	  +1.4772620807189724E+03	  +1.9476000000000001E+03	  +1.4772620807189724E+03	  +4.7033791928102778E+02	  +2.0100000000000001E+01	  +0.0000000000000000E+00	  +5.4578204207641178E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4430000000000000E+03	  +6.3000000000000007E+00	  +3.3662559480404962E+03	  +2.4408000000000002E+03	  +0.0000000000000000E+00	  +1.9639567458357685E+03	  +2.4408000000000002E+03	  +1.9639567458357685E+03	  +4.7684325416423167E+02	  +2.1800000000000001E+01	  +0.0000000000000000E+00	  +4.5975976226043521E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4440000000000000E+03	  +7.3000000000000007E+00	  +3.6924306094455851E+03	  +2.6388000000000002E+03	  +0.0000000000000000E+00	  +2.0225226749173144E+03	  +2.6388000000000002E+03	  +2.0225226749173144E+03	  +6.1627732508268582E+02	  +2.3250000000000000E+01	  +0.0000000000000000E+00	  +4.0333007364691412E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4450000000000000E+03	  +8.0500000000000007E+00	  +3.7637044808176552E+03	  +2.7215999999999999E+03	  +0.0000000000000000E+00	  +2.1231005173426765E+03	  +2.7215999999999999E+03	  +2.1231005173426765E+03	  +5.9849948265732337E+02	  +2.4400000000000002E+01	  +0.0000000000000000E+00	  +3.9012430329592576E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4460000000000000E+03	  +8.1500000000000004E+00	  +3.5752203656083384E+03	  +2.4875999999999999E+03	  +0.0000000000000000E+00	  +1.7829510998967519E+03	  +2.4875999999999999E+03	  +1.7829510998967519E+03	  +7.0464890010324802E+02	  +2.5150000000000002E+01	  +0.0000000000000000E+00	  +4.2430299358196038E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4470000000000000E+03	  +1.0100000000000001E+01	  +3.1398231447844237E+03	  +2.0016000000000001E+03	  +0.0000000000000000E+00	  +1.3301372110838427E+03	  +2.0016000000000001E+03	  +1.3301372110838427E+03	  +6.7146278891615748E+02	  +2.5450000000000003E+01	  +0.0000000000000000E+00	  +4.9592843530959058E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4480000000000000E+03	  +1.1500000000000000E+01	  +2.4871844194171304E+03	  +1.4796000000000001E+03	  +0.0000000000000000E+00	  +8.0781291467405867E+02	  +1.4796000000000001E+03	  +8.0781291467405867E+02	  +6.7178708532594146E+02	  +2.5400000000000002E+01	  +0.0000000000000000E+00	  +5.9103827673266025E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4490000000000000E+03	  +9.8000000000000007E+00	  +1.6617804401037552E+03	  +7.2000000000000000E+02	  +0.0000000000000000E+00	  +2.1120441155313603E+02	  +7.2000000000000000E+02	  +2.1120441155313603E+02	  +5.0879558844686397E+02	  +2.4850000000000001E+01	  +0.0000000000000000E+00	  +6.9934931814758002E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4500000000000000E+03	  +9.8000000000000007E+00	  +7.1986112398993123E+02	  +2.8800000000000000E+02	  +0.0000000000000000E+00	  +1.1718522209902426E+02	  +2.8800000000000000E+02	  +1.1718522209902426E+02	  +1.7081477790097574E+02	  +2.3900000000000002E+01	  +0.0000000000000000E+00	  +8.1452066891159205E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4510000000000000E+03	  +1.1500000000000000E+01	  +1.1297472632900899E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3050000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4520000000000000E+03	  +1.2100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4530000000000000E+03	  +1.1550000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1650000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4540000000000000E+03	  +1.1250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4550000000000000E+03	  +1.0100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4560000000000000E+03	  +9.5500000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9650000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.6900000000000000E+02	  -6.2833333333333350E+00	
  +6.4570000000000000E+03	  +1.0950000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4580000000000000E+03	  +1.0700000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8400000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4590000000000000E+03	  +1.1650000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4600000000000000E+03	  +1.1500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7199999999999999E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4610000000000000E+03	  +9.1500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4620000000000000E+03	  +9.5500000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4630000000000000E+03	  +1.0300000000000001E+01	  +3.3198462193262822E+02	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +7.2000000000000000E+01	  +1.5850000000000001E+01	  +0.0000000000000000E+00	  +8.6077638462197726E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4640000000000000E+03	  +1.0050000000000001E+01	  +1.1431085267984331E+03	  +4.7880000000000001E+02	  +0.0000000000000000E+00	  +1.6559489814807006E+02	  +4.7880000000000001E+02	  +1.6559489814807006E+02	  +3.1320510185192995E+02	  +1.6550000000000001E+01	  +0.0000000000000000E+00	  +7.6355899052629965E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4650000000000000E+03	  +1.0450000000000001E+01	  +2.0394977454436423E+03	  +1.2924000000000001E+03	  +0.0000000000000000E+00	  +8.2871059651623261E+02	  +1.2924000000000001E+03	  +8.2871059651623261E+02	  +4.6368940348376748E+02	  +1.8000000000000000E+01	  +0.0000000000000000E+00	  +6.5112610006793460E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
  +6.4660000000000000E+03	  +9.7000000000000011E+00	  +2.7922436309648292E+03	  +1.9368000000000000E+03	  +0.0000000000000000E+00	  +1.5493697036660844E+03	  +1.9368000000000000E+03	  +1.5493697036660844E+03	  +3.8743029633391552E+02	  +1.9750000000000000E+01	  +0.0000000000000000E+00	  +5.4820128411740377E+01	  +2.7000000000000000E+02	  -6.2833333333333350E+00	
